Site,Pod,DC,normal,zone
MCD_23486,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_23491,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_24984,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_25733,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_26594,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_27439,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_28980,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_29590,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31188,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31710,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31767,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31872,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_31936,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_32221,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_32477,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_32613,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_32649,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_32780,10,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_01660,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_03112,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_03732,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04113,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04439,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04633,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04698,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04756,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04844,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_04957,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05171,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05213,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05227,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05356,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05605,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05739,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05883,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_05957,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_06535,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07058,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07370,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07444,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07605,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_07998,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10088,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10129,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10163,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10222,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10291,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10651,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10805,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10831,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10955,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10956,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_10992,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11041,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11042,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11597,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11605,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11628,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11629,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11773,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_11949,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_12110,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_12712,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_13188,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_14102,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_14447,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_14936,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_15055,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_17470,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_17887,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_18937,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_19681,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_20937,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_22138,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_22416,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_22509,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_23260,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_23351,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_23557,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_24497,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_24695,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_25534,10,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_25741,10,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
